annee,departement,sexe,cause,indicateur,valeur
2023,19,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,39.7
2023,21,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,31.2
2023,22,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,28.8
2023,23,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,57.0
2023,24,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,29.2
2023,25,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,36.6
2023,26,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,25.8
2023,27,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,38.6
2023,28,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,34.7
2023,29,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,26.5
2023,2A,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,22.9
2023,2B,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,23.6
2023,30,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,27.5
2023,31,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,21.3
2023,32,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,31.1
2023,33,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,27.9
2023,34,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,27.0
2023,35,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,21.8
2023,36,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,43.1
2023,37,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,31.2
2023,38,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,29.2
2023,39,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,31.8
2023,40,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.0
2023,41,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.2
2023,42,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,30.9
2023,43,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,30.4
2023,44,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,24.2
2023,45,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,33.4
2023,46,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,22.9
2023,47,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,23.0
2023,48,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,28.0
2023,49,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,22.8
2023,50,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,24.0
2023,51,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,33.0
2023,52,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.8
2023,53,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,20.7
2023,54,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,35.8
2023,55,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,46.9
2023,56,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,27.9
2023,57,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,38.7
2023,58,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,37.1
2023,59,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,40.1
2023,60,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,33.3
2023,61,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,30.3
2023,62,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,45.5
2023,63,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,28.5
2023,64,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,20.3
2023,65,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,35.8
2023,66,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.0
2023,67,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,30.6
2023,68,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,33.4
2023,69,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,24.7
2023,70,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,43.8
2023,71,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.2
2023,72,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,33.1
2023,73,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,29.1
2023,74,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,30.2
2023,75,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,21.7
2023,76,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,39.4
2023,77,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,31.0
2023,78,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,31.6
2023,79,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,36.0
2023,80,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,47.0
2023,81,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,22.9
2023,82,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,30.0
2023,83,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,26.9
2023,84,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,27.6
2023,85,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,24.5
2023,86,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,26.2
2023,87,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,27.4
2023,88,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,24.9
2023,89,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,41.8
2023,90,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,34.3
2023,91,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,28.7
2023,92,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,23.1
2023,93,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,27.7
2023,94,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,28.5
2023,95,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,41.1
2023,971,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,60.4
2023,972,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,63.9
2023,973,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,79.1
2023,974,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,58.5
2023,976,Femmes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,105.8
2023,01,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,36.8
2023,02,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,54.7
2023,03,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,47.2
2023,04,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,36.2
2023,05,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.2
2023,06,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,29.8
2023,07,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,40.3
2023,08,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,49.8
2023,09,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,36.9
2023,10,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,55.5
2023,11,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,42.5
2023,12,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,38.9
2023,13,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,28.2
2023,14,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,34.0
2023,15,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,48.5
2023,16,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.8
2023,17,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,37.0
2023,18,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,57.6
2023,19,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,45.2
2023,21,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,39.8
2023,22,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.1
2023,23,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,72.8
2023,24,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,39.4
2023,25,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,39.4
2023,26,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,35.1
2023,27,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,46.8
2023,28,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,49.3
2023,29,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,29.8
2023,2A,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,23.4
2023,2B,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,29.0
2023,30,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,37.4
2023,31,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,27.1
2023,32,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,41.0
2023,33,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,31.4
2023,34,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.8
2023,35,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,29.6
2023,36,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,53.5
2023,37,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,33.0
2023,38,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,35.6
2023,39,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,38.9
2023,40,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,35.2
2023,41,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,43.5
2023,42,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,35.9
2023,43,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,42.7
2023,44,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,30.0
2023,45,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,36.5
2023,46,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,33.3
2023,47,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.6
2023,48,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,42.5
2023,49,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,28.2
2023,50,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,35.4
2023,51,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,42.3
2023,52,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,38.1
2023,53,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,29.2
2023,54,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,42.3
2023,55,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,47.8
2023,56,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,29.8
2023,57,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,43.7
2023,58,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,50.8
2023,59,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,47.5
2023,60,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,40.0
2023,61,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,39.4
2023,62,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,51.6
2023,63,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,34.3
2023,64,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,31.2
2023,65,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,42.0
2023,66,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,40.5
2023,67,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,36.4
2023,68,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,37.8
2023,69,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,29.3
2023,70,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,46.9
2023,71,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,36.7
2023,72,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,38.5
2023,73,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,35.0
2023,74,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,35.6
2023,75,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,27.0
2023,76,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,42.9
2023,77,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,38.0
2023,78,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,38.2
2023,79,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,39.0
2023,80,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,52.1
2023,81,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,28.4
2023,82,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,38.3
2023,83,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,30.8
2023,84,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,35.8
2023,85,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.5
2023,86,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.1
2023,87,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,35.8
2023,88,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,38.4
2023,89,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,50.8
2023,90,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,36.3
2023,91,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,36.1
2023,92,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,30.0
2023,93,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,34.6
2023,94,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.4
2023,95,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,46.7
2023,971,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,74.3
2023,972,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,75.4
2023,973,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,85.1
2023,974,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,62.9
2023,976,Tous sexes,"4. Maladies endocriniennes, nutritionnelles et métaboliques",Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,125.7
2023,01,Hommes,5. Troubles mentaux et du comportement,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,41.8
2023,02,Hommes,5. Troubles mentaux et du comportement,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,41.1
2023,03,Hommes,5. Troubles mentaux et du comportement,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,45.8
2023,04,Hommes,5. Troubles mentaux et du comportement,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,49.6
2023,05,Hommes,5. Troubles mentaux et du comportement,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,26.6
2023,06,Hommes,5. Troubles mentaux et du comportement,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,40.8
2023,07,Hommes,5. Troubles mentaux et du comportement,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,47.9
2023,08,Hommes,5. Troubles mentaux et du comportement,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,44.7
